sample_name,cluster_16S,cluster_18S,replicate,serial_number,project_id,project_title,project_description,project_proposal,notes,collection_date_only,collection_time_local_only,station,region,distance,degrees_latitude,degrees_longitude,Chla_wsw,Chla_<20,Chla_>20,depth_meters,depth_category,ctd_bottle_no,volume_filtered_ml,sample_collection_device,sample_collection_method,sample_material_procesing,size_fraction,env_material,sample_type,temp,salinity,pressure,temp_station,temp_depth,ctdoxy,oxygen,phosphate,silicate,nitrate,nitrite,nitrate_nitrite,nh4,dic,total_alkalinity,pCO2_uncorrected,pH_uncorrected,carbonate,OMEGA_AR,pH_corrected,pCO2_corrected,dna_sample_number,dna_conc,dna_yield,dna_yield_filtered,plate,plate_name,well_number,well_position,station_depth,ship_crs_expocode,woce_sect,date,utc_time,lat_lon,submitted_to_insdc,investigation_type,samp_mat_process,target_gene,additional_notes,notes_on_bottle_metadata,seascape_class,seascape_probability,seascape_window,transmittance,fluorescence,Hydrogen_ion,alk_dic_ratio,alk_dic_oa
GOMECC4_PANAMACITY_Sta23_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_081,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM cast,9/20/21,23:13-04:00,Sta23,PANAMACITY,offshore,28.866,85.922,NA,NA,NA,3,Surface,13,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.465,34.68,3,28.465_23,28.465_3,190.9,190.194,0.02637,1.25104,0.07715,0.00391,0.08106,0.45803,2009.34,2333.43,301,8.07468,221.231,3.737,8.036,415,81,3.033,454.95,220.8495146,Plate4,GOMECC2021_Plate4,18,B3,23_3,WBTSRHB,RB2103,9/21/21,3:26+00:00,28.866_85.922,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.687272012,8-day,4.2293,0.0377,9.20E-09,1.161291767,High
GOMECC4_PANAMACITY_Sta23_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_082,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/20/21,23:13-04:00,Sta23,PANAMACITY,offshore,28.866,85.922,NA,NA,NA,3,Surface,13,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.465,34.68,3,28.465_23,28.465_3,190.9,190.194,0.02637,1.25104,0.07715,0.00391,0.08106,0.45803,2009.34,2333.43,301,8.07468,221.231,3.737,8.036,415,82,10.02,1503,751.5,Plate4,GOMECC2021_Plate4,9,A2,23_3,WBTSRHB,RB2103,9/21/21,3:26+00:00,28.866_85.922,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 10.,15,0.687272012,8-day,4.2293,0.0377,9.20E-09,1.161291767,High
GOMECC4_PANAMACITY_Sta23_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_083,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/20/21,23:13-04:00,Sta23,PANAMACITY,offshore,28.866,85.922,NA,NA,NA,3,Surface,13,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.465,34.68,3,28.465_23,28.465_3,190.9,190.194,0.02637,1.25104,0.07715,0.00391,0.08106,0.45803,2009.34,2333.43,301,8.07468,221.231,3.737,8.036,415,83,2.931,439.65,213.4223301,Plate4,GOMECC2021_Plate4,16,H2,23_3,WBTSRHB,RB2103,9/21/21,3:26+00:00,28.866_85.922,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.687272012,8-day,4.2293,0.0377,9.20E-09,1.161291767,High
GOMECC4_MERIDA_Sta94_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_315,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/10/21,18:35-04:00,Sta94,MERIDA,inshore,21.701,89.667,0.148,0.132,0.016,3,Surface,9,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.479,36.506,3,29.479_94,29.479_3,197.7,199.075,0.02341,0.71491,0,0.00975,0.0078,0.2331,2065.59,2400.18,311.7,8.06397,224.532,3.828,8.004,458,315,3.358,503.7,251.85,Plate3,GOMECC2021_Plate3,21,E3,94_3,WBTSRHB,RB2103,10/10/21,22:44+00:00,21.701_89.667,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.,15,0.980029523,8-day,4.6249,0.0378,9.91E-09,1.161982775,High
GOMECC4_MERIDA_Sta94_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_316,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/10/21,18:35-04:00,Sta94,MERIDA,inshore,21.701,89.667,0.148,0.132,0.016,3,Surface,9,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.479,36.506,3,29.479_94,29.479_3,197.7,199.075,0.02341,0.71491,0,0.00975,0.0078,0.2331,2065.59,2400.18,311.7,8.06397,224.532,3.828,8.004,458,316,1.965,294.75,143.0825243,Plate3,GOMECC2021_Plate3,2,B1,94_3,WBTSRHB,RB2103,10/10/21,22:44+00:00,21.701_89.667,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 3.,15,0.980029523,8-day,4.6249,0.0378,9.91E-09,1.161982775,High
GOMECC4_MERIDA_Sta94_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_317,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,AM cast,10/10/21,18:35-04:00,Sta94,MERIDA,inshore,21.701,89.667,0.148,0.132,0.016,3,Surface,9,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,29.479,36.506,3,29.479_94,29.479_3,197.7,199.075,0.02341,0.71491,0,0.00975,0.0078,0.2331,2065.59,2400.18,311.7,8.06397,224.532,3.828,8.004,458,317,2.341,351.15,182.890625,Plate3,GOMECC2021_Plate3,7,G1,94_3,WBTSRHB,RB2103,10/10/21,22:44+00:00,21.701_89.667,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.980029523,8-day,4.6249,0.0378,9.91E-09,1.161982775,High
GOMECC4_YUCATAN_Sta106_DCM_A,Cluster 2,Cluster 2,A,GOMECC4_360,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/13/21,16:40-04:00,Sta106,YUCATAN,offshore,26,88,NA,NA,NA,99,DCM,18,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.954,36.317,100,27.954_106,27.954_99,189.7,191.063,0.02828,1.25504,0.03511,0.07119,0.10629,0.25452,2047.3,2379.26,311.38,8.05634,225.761,3.71,8.025,427,360,0.77,115.5,58.33333333,Plate5,GOMECC2021_Plate5,11,C2,106_99,WBTSRHB,RB2103,10/13/21,22:20+00:00,26_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Not enough water for eDNA filtration. Combined bottles 18+19. Pick bottle 18 for CTD metadata.,,5,0.506871045,8-day,3.9845,0.0443,9.44E-09,1.162145264,High
GOMECC4_YUCATAN_Sta106_DCM_B,Cluster 1,Cluster 2,B,GOMECC4_361,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/13/21,16:40-04:00,Sta106,YUCATAN,offshore,26,88,NA,NA,NA,99,DCM,18,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.954,36.317,100,27.954_106,27.954_99,189.7,191.063,0.02828,1.25504,0.03511,0.07119,0.10629,0.25452,2047.3,2379.26,311.38,8.05634,225.761,3.71,8.025,427,361,0.5704,85.56,42.78,Plate5,GOMECC2021_Plate5,5,E1,106_99,WBTSRHB,RB2103,10/13/21,22:20+00:00,26_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,5,0.506871045,8-day,3.9845,0.0443,9.44E-09,1.162145264,High
GOMECC4_YUCATAN_Sta106_DCM_C,Cluster 2,Cluster 2,C,GOMECC4_362,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/13/21,16:40-04:00,Sta106,YUCATAN,offshore,26,88,NA,NA,NA,99,DCM,18,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.954,36.317,100,27.954_106,27.954_99,189.7,191.063,0.02828,1.25504,0.03511,0.07119,0.10629,0.25452,2047.3,2379.26,311.38,8.05634,225.761,3.71,8.025,427,362,0.5057,75.855,37.9275,Plate5,GOMECC2021_Plate5,13,E2,106_99,WBTSRHB,RB2103,10/13/21,22:20+00:00,26_88,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 3.,5,0.506871045,8-day,3.9845,0.0443,9.44E-09,1.162145264,High
GOMECC4_GALVESTON_Sta49_DCM_A,Cluster 1,Cluster 1,A,GOMECC4_159,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,38,DCM,4,2100,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.615,35.784,39,28.615_49,28.615_38,189.1,203.028,0.03317,1.96593,0.15903,0.02634,0.18537,0.21367,2062.64,2398.04,302.89,8.07378,227.056,3.829,8.026,432,159,1.876,281.4,134,Plate1,GOMECC2021_Plate1,17,A3,49_38,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 5.,15,0.714385688,monthly,4.6864,0.0354,9.42E-09,1.162607144,High
GOMECC4_GALVESTON_Sta49_DCM_B,Cluster 1,Cluster 1,B,GOMECC4_160,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,38,DCM,4,1980,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.615,35.784,39,28.615_49,28.615_38,189.1,203.028,0.03317,1.96593,0.15903,0.02634,0.18537,0.21367,2062.64,2398.04,302.89,8.07378,227.056,3.829,8.026,432,160,1.677,251.55,127.0454545,Plate1,GOMECC2021_Plate1,24,H3,49_38,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.714385688,monthly,4.6864,0.0354,9.42E-09,1.162607144,High
GOMECC4_GALVESTON_Sta49_DCM_C,Cluster 1,Cluster 1,C,GOMECC4_161,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,Fired,9/27/21,08:15-04:00,Sta49,GALVESTON,inshore,27.92,93.579,NA,NA,NA,38,DCM,4,2040,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.615,35.784,39,28.615_49,28.615_38,189.1,203.028,0.03317,1.96593,0.15903,0.02634,0.18537,0.21367,2062.64,2398.04,302.89,8.07378,227.056,3.829,8.026,432,161,2.324,348.6,170.8823529,Plate1,GOMECC2021_Plate1,21,E3,49_38,WBTSRHB,RB2103,9/27/21,12:27+00:00,27.92_93.579,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.714385688,monthly,4.6864,0.0354,9.42E-09,1.162607144,High
GOMECC4_PAISNP_Sta61_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_198,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,3,Surface,8,1800,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.722,34.704,3,28.7219999999999_61,28.7219999999999_3,195.4,194.618,0.12498,6.11432,0.01269,0.00976,0.02246,0.39447,2035.46,2367.23,294.55,8.10119,227.833,3.84,8.038,418,198,2.074,311.1,172.8333333,Plate1,GOMECC2021_Plate1,74,B10,61_3,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Bag spilled.,,15,0.575553417,8-day,4.6527,0.0408,9.16E-09,1.162995097,High
GOMECC4_PAISNP_Sta61_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_199,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,3,Surface,8,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.722,34.704,3,28.7219999999999_61,28.7219999999999_3,195.4,194.618,0.12498,6.11432,0.01269,0.00976,0.02246,0.39447,2035.46,2367.23,294.55,8.10119,227.833,3.84,8.038,418,199,1.431,214.65,107.325,Plate1,GOMECC2021_Plate1,71,G9,61_3,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.575553417,8-day,4.6527,0.0408,9.16E-09,1.162995097,High
GOMECC4_PAISNP_Sta61_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_200,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/29/21,19:15-04:00,Sta61,PAISNP,inshore,27.335,96.783,NA,NA,NA,3,Surface,8,2060,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.722,34.704,3,28.7219999999999_61,28.7219999999999_3,195.4,194.618,0.12498,6.11432,0.01269,0.00976,0.02246,0.39447,2035.46,2367.23,294.55,8.10119,227.833,3.84,8.038,418,200,1.531,229.65,111.4805825,Plate1,GOMECC2021_Plate1,68,D9,61_3,WBTSRHB,RB2103,9/29/21,23:20+00:00,27.335_96.783,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.575553417,8-day,4.6527,0.0408,9.16E-09,1.162995097,High
GOMECC4_CAPECORAL_Sta131_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_447,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/21,12:31-04:00,Sta131,CAPECORAL,inshore,26.729,83.101,NA,NA,NA,3,Surface,8,2000,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.449,35.988,3,28.449_131,28.449_3,190.6,191.047,0.0673,2.90162,0.06242,0.01268,0.0751,0.23311,2056.08,2391.53,307.09,8.06436,226.517,3.829,8.028,430,447,2.868,430.2,215.1,Plate5,GOMECC2021_Plate5,34,B5,131_3,WBTSRHB,RB2103,10/19/21,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 1.,15,0.450101376,8-day,4.6389,0.0388,9.38E-09,1.163150267,High
GOMECC4_CAPECORAL_Sta131_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_448,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/21,12:31-04:00,Sta131,CAPECORAL,inshore,26.729,83.101,NA,NA,NA,3,Surface,8,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.449,35.988,3,28.449_131,28.449_3,190.6,191.047,0.0673,2.90162,0.06242,0.01268,0.0751,0.23311,2056.08,2391.53,307.09,8.06436,226.517,3.829,8.028,430,448,2.436,365.4,188.3505155,Plate5,GOMECC2021_Plate5,30,F4,131_3,WBTSRHB,RB2103,10/19/21,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.450101376,8-day,4.6389,0.0388,9.38E-09,1.163150267,High
GOMECC4_CAPECORAL_Sta131_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_449,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,,10/19/21,12:31-04:00,Sta131,CAPECORAL,inshore,26.729,83.101,NA,NA,NA,3,Surface,8,2020,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.449,35.988,3,28.449_131,28.449_3,190.6,191.047,0.0673,2.90162,0.06242,0.01268,0.0751,0.23311,2056.08,2391.53,307.09,8.06436,226.517,3.829,8.028,430,449,1.475,221.25,109.529703,Plate5,GOMECC2021_Plate5,24,H3,131_3,WBTSRHB,RB2103,10/19/21,16:38+00:00,26.729_83.101,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.450101376,8-day,4.6389,0.0388,9.38E-09,1.163150267,High
GOMECC4_PENSACOLA_Sta33_Surface_A,Cluster 1,Cluster 1,A,GOMECC4_108,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,19:50-04:00,Sta33,PENSACOLA,offshore,29.463,87.236,0.106,0.113,0,3,Surface,20,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.761,34.238,3,27.761_33,27.761_3,194,199.843,0.04,1.55114,0,0.00488,0.00488,0.36584,2006.66,2334.34,288.65,8.08568,221.954,3.778,8.058,393,108,1.812,271.8,141.5625,Plate3,GOMECC2021_Plate3,34,B5,33_3,WBTSRHB,RB2103,9/24/21,6:00+00:00,29.463_87.236,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,Bottle 3.,13,0.46365726,8-day,4.5911,0.0351,8.75E-09,1.163296224,High
GOMECC4_PENSACOLA_Sta33_Surface_B,Cluster 1,Cluster 1,B,GOMECC4_109,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,19:50-04:00,Sta33,PENSACOLA,offshore,29.463,87.236,0.106,0.113,0,3,Surface,20,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.761,34.238,3,27.761_33,27.761_3,194,199.843,0.04,1.55114,0,0.00488,0.00488,0.36584,2006.66,2334.34,288.65,8.08568,221.954,3.778,8.058,393,109,2.974,446.1,229.9484536,Plate3,GOMECC2021_Plate3,37,E5,33_3,WBTSRHB,RB2103,9/24/21,6:00+00:00,29.463_87.236,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,13,0.46365726,8-day,4.5911,0.0351,8.75E-09,1.163296224,High
GOMECC4_PENSACOLA_Sta33_Surface_C,Cluster 1,Cluster 1,C,GOMECC4_110,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,9/23/21,19:50-04:00,Sta33,PENSACOLA,offshore,29.463,87.236,0.106,0.113,0,3,Surface,20,1940,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,27.761,34.238,3,27.761_33,27.761_3,194,199.843,0.04,1.55114,0,0.00488,0.00488,0.36584,2006.66,2334.34,288.65,8.08568,221.954,3.778,8.058,393,110,1.798,269.7,139.0206186,Plate3,GOMECC2021_Plate3,26,B4,33_3,WBTSRHB,RB2103,9/24/21,6:00+00:00,29.463_87.236,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,13,0.46365726,8-day,4.5911,0.0351,8.75E-09,1.163296224,High
GOMECC4_MERIDA_Sta94_DCM_A,Cluster 1,Cluster 1,A,GOMECC4_312,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/10/21,18:35-04:00,Sta94,MERIDA,inshore,21.701,89.667,NA,NA,NA,10,DCM,6,1920,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.825,36.501,10,28.825_94,28.825_10,4.4542,200.284,0.04096,0.78416,0.01073,0.01268,0.02341,0.29455,2062.89,2400.25,312.35,8.06086,224.729,3.837,8.018,441,312,1.963,294.45,153.359375,Plate2,GOMECC2021_Plate2,92,D12,94_10,WBTSRHB,RB2103,10/10/21,22:44+00:00,21.701_89.667,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",Bag leaked.,,15,0.980029523,8-day,4.6269,0.0391,9.59E-09,1.163537561,High
GOMECC4_MERIDA_Sta94_DCM_B,Cluster 1,Cluster 1,B,GOMECC4_313,gomecc4,Assessing Ecosystem Responses of Gulf of Mexico Communities to OA using Environmental DNA,https://docs.google.com/document/d/1zf4T6ywQuVvSmMjoy13BDiqll27xVkGZ1fBcrev5jtg,https://docs.google.com/document/d/1n_Q-OjSPowot4hpHKYCxl50HwdaskSnl,NA,10/10/21,18:35-04:00,Sta94,MERIDA,inshore,21.701,89.667,NA,NA,NA,10,DCM,6,2080,Niskin bottle,CTD rosette,Pumped through Sterivex filter (0.22um) using peristaltic pump,Greater than 0.22um,water,seawater,28.825,36.501,10,28.825_94,28.825_10,4.4542,200.284,0.04096,0.78416,0.01073,0.01268,0.02341,0.29455,2062.89,2400.25,312.35,8.06086,224.729,3.837,8.018,441,313,3.997,599.55,288.2451923,Plate2,GOMECC2021_Plate2,90,B12,94_10,WBTSRHB,RB2103,10/10/21,22:44+00:00,21.701_89.667,SRA,mimarks-survey,"{filtering of seawater, freezing filters}","{16S rRNA, 18S rRNA}",,,15,0.980029523,8-day,4.6269,0.0391,9.59E-09,1.163537561,High
